"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91"
"325",486.181199515554,481.168573781861,476.026642237101,470.757442874657,465.36302693604,459.845462260707,454.206836367383,448.449259299528,442.57486626523,436.585820099794,430.484313577593,424.272571598306,417.952853271538,411.527453922918,404.998707044133,398.368986208985,391.640706977412,384.816328809549,377.898357012301,370.889344741535,363.791895083998,356.608663244326,349.342358864137,341.995748502234,334.57165830738,327.072976918062,319.502658627161,311.863726853578,304.159277967813,296.392485524191,288.566604959307,280.684978824183,272.751042627146,264.768331375507,256.740486917383,248.671266200627,240.564550584489,232.424356361964,224.254846677476,216.060345056866,207.845350805643,199.614556579009,191.372868485381,183.125429156715,174.877644307776,166.6352134173,158.404165303324,150.190899541617,142.002234902075,133.845466269665,125.728431897153,117.659593339206,109.648131088846,101.70405984688,93.8383686065678,86.0631924873362,78.3920257500283,70.8399890680066,63.4241695683706,56.1640605149519,49.0821407695698,42.2046560417561,35.5627016827882,29.193775590027,23.1441040245679,17.4723285358525,12.255821734272,7.60279455111007,3.68008744797983,0.804272152614271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",485.727411724087,480.668677731174,475.481113526076,470.16678108392,464.72775499044,459.166125877478,453.484003583233,447.683520070766,441.76683213585,435.736123933178,429.593609348187,423.341534240268,416.982178581948,410.517858517723,403.950928365545,397.283782583564,390.518857724616,383.658634401024,376.705639282702,369.662447152222,362.531683041479,355.316024475902,348.018203853815,340.641010990644,333.187295860127,325.659971567759,318.06201759525,310.39648335904,302.666492130969,294.87524537508,287.026027561548,279.12221152694,271.167264459706,263.164754601302,255.118358766884,247.031870805705,238.909211140548,230.754437548547,222.571757373388,214.365541392207,206.140339600923,197.900899230959,189.65218537065,181.399404639023,173.148032451894,164.903844535623,156.672953489104,148.461851379002,140.277459589596,132.127187454262,124.019001595392,115.961508428301,107.96405299309,100.03683824104,92.1910702306563,84.4391365543339,76.7948279887551,69.2736172746156,61.8930148056593,54.6730300861839,47.6367823278469,40.8113276855148,34.2288126854775,27.9281410011968,21.9574944430353,16.3783823176636,11.272708332578,6.75670663900521,3.01454665886907,0.423006573912921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",485.283670604001,480.180301769321,474.948567306911,469.590552597161,464.108354998442,458.504087367552,452.779881298149,446.937890111602,440.980291632122,434.909290775938,428.727121982458,422.436051513819,416.038379648012,409.536442789825,402.932615523148,396.229312627786,389.428991083743,382.534152086101,375.547343093973,368.471159937718,361.308249009605,354.061309564434,346.733096158342,339.326421256115,331.844158039914,324.289243455395,316.66468153489,308.973547041678,301.218989484523,293.404237557748,285.532604069247,277.60749142734,269.632397767272,261.610923810038,253.5467805601,245.443797965279,237.305934681831,229.137289111513,220.942111905922,212.724820167832,204.490013621026,196.242493071081,187.98728154205,179.729648551138,171.475138079328,163.229600915842,154.999232205616,146.790615221344,138.610772628556,130.467226832224,122.368071412674,114.322056214514,106.338689398904,98.4283607868738,90.6024922298859,82.8737227288337,75.2561388767743,67.765565398294,60.4199368935985,53.2397817454774,46.2488650017967,39.4750636278205,32.9515943168953,26.7188014648637,20.8268887626907,15.340366901553,10.3459677909197,5.96872830404227,2.41294815048613,0.141346617563378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",484.850665712203,479.704144830976,474.42971132662,469.02947338847,463.505550557454,457.860077330539,452.095206476486,446.213112098192,440.215992474308,434.106072710615,427.885607229766,421.556882126446,415.122217413717,408.583969185359,401.94453171828,395.206339538656,388.3718694753,381.443642723858,374.424226945826,367.316238427122,360.122344321894,352.845265008683,345.487776587725,338.052713550404,330.542971654428,322.961511041513,315.311359638097,307.595616884071,299.81745783982,291.980137728072,284.086996974406,276.141466818962,268.1470755821,260.10745567889,252.026351491703,243.907628227218,235.755281904628,227.573450646214,219.366427470887,211.138674826825,202.894841142472,194.639779727857,186.378570422863,178.116544469033,169.859313180919,161.612801117603,153.383284612375,145.177436719015,137.002379890812,128.865748043078,120.775760089213,112.741307624119,104.772060214731,96.8785928312859,89.0725414442646,81.3667949209262,73.7757343995753,66.3155358169888,59.0045580868102,51.8638500976793,44.9178269962194,38.1951954611652,31.7302596704731,25.5648380061527,19.7512214909784,14.3570587469256,9.47422584674276,5.23743862993126,1.87462192067364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",484.429070402913,479.240889192923,473.925236234729,468.484241910451,462.920047334997,457.234808043399,451.430697382849,445.509909645566,439.474662975961,433.327202083313,427.069800789244,420.704764437641,414.234432193408,407.661179255387,400.987419008065,394.215605136244,387.348233726654,380.387845380632,373.337027362352,366.198415807845,358.974698021031,351.668614884438,344.28296341398,336.820599489451,329.284440794996,321.67747000712,314.002738271597,306.263369015246,298.462562143923,290.60359868449,282.689845936016,274.724763204392,266.711908205019,258.654944230687,250.557648196497,242.423919691294,234.257791186014,226.063439574536,217.84519925293,209.607576979576,201.355268803209,193.093179400325,184.826444230277,176.560454999131,168.300889026431,160.053743238285,151.825373673757,143.62254160016,135.452467601457,127.322895353478,119.242167259362,111.219314730806,103.264166727019,95.3874812952656,87.6011064337437,79.9181788350789,72.3533723110883,64.9232125106565,57.6464818784556,50.5447503445329,43.6430860742524,36.9710327235169,30.563997327911,24.4653034216886,18.7293933075882,13.4271922283672,8.65605555092031,4.56136555977224,1.39911977072913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",484.019540973113,478.791199631596,473.435814753437,467.955538277591,462.352532265926,456.628972672179,450.787052809082,444.828986550623,438.757011303699,432.573390781081,426.280417605635,419.880415774075,413.375743007193,406.768793012456,400.061997684114,393.257829265491,386.358802497943,379.367476781092,372.286458369311,365.118402630218,357.86601639191,350.53206040716,343.119351964552,335.630767678806,328.069246495283,320.437792946945,312.739480706008,304.977456477172,297.154944284879,289.275250213545,281.341767667454,273.3579832261,265.327483181533,257.253960857014,249.141224821455,240.993208132147,232.81397875985,224.607751376196,216.378900714528,208.131976753021,199.871722014844,191.60309133626,183.331274522669,175.061722398135,166.800176860651,158.552705689419,150.325743020184,142.126136621506,133.961203384596,125.838794803849,117.767374705674,109.756112124421,101.814993091708,93.9549562971377,86.1880592432511,78.5276838880912,70.9887942168308,63.5882633229088,56.3452954543618,49.2819809449954,42.4240424351788,35.8018659978,29.4519746670361,23.4192257419595,17.7602745346667,12.5494627628168,7.88997939608816,3.93898896106895,0.986369749395858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",483.62271583008,478.355722602856,472.962100870159,467.444023472125,461.803672772228,456.043244506409,450.16495132394,444.171026057812,438.063724759675,431.845329531958,425.518151187745,419.084531767313,412.546846938812,405.907508309539,399.168965673457,392.333709220117,385.404271729963,378.383230781105,371.273210993036,364.076886333508,356.796982515873,349.436279515585,341.997614236455,334.483883359521,326.89804641018,319.24312908263,311.522226864654,303.7385090106,295.895222916016,287.995698954137,280.043355842255,272.041706615387,263.994365295631,255.905054358723,247.777613114802,239.616007138954,231.424338909183,223.206859836122,214.967983900767,206.712303155405,198.444605390151,190.169894325401,181.893412761791,173.620669207652,165.357468614258,157.109947987968,148.884617824352,140.68841053455,132.528737325049,124.413555371752,116.351447630769,108.351718298978,100.424507846975,92.5809327996687,84.8332571950169,77.195105158845,69.6817276947652,62.3103422681593,55.100572202936,48.0750263449962,41.2600816798609,34.6869701232057,28.3933413133349,22.4256118774427,16.8427088340254,11.7225301815353,7.17447158215694,3.36874418865552,0.63696537245446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",483.23921468188,477.93508544486,472.504729053244,466.950338573142,461.274116006098,455.478276216774,449.565050546033,443.536690148051,437.395469087207,431.143687228098,424.783672949873,418.317785714385,411.748418516211,405.078000241508,398.308997961846,391.443919188692,384.485314113976,377.435777862305,370.29795278078,363.074530793113,355.768255845847,348.381926475914,340.918398530689,333.380588073976,325.771474514285,318.09410399513,310.351593091229,302.547132859343,294.68399329828,286.765528279406,278.795181017101,270.776490158093,262.713096579945,254.608751002314,246.467322530536,238.292808270092,230.089344173177,221.86121730593,213.612879757778,205.348964454268,197.074303183414,188.793947205161,180.513190887097,172.237598900695,163.973037626372,155.72571155915,147.502205689004,139.309535063443,131.15520304205,123.047270147782,114.994435942563,107.006137055253,99.0926654422431,91.2653122757719,83.5365447026381,75.9202253640214,68.4318884477899,61.0890918780048,53.9118742745505,46.9233597705022,40.1505778582827,33.6256075142341,27.3872327339312,21.4834514527276,15.9755171452495,10.9450223742075,6.50796044232601,2.84902634397741,0.352785971609681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",482.869637751754,477.529895604875,472.06431349167,466.475104009668,460.764488116968,454.934699136686,448.987986440592,442.926618851372,436.752887800027,430.469110272377,424.077631576549,417.580827961479,410.981109115046,404.280920569311,397.482746039504,390.589109722889,383.602578583427,376.525764648245,369.361327342336,362.111975888676,354.780471802023,347.369631506186,339.882329106426,332.321499351072,324.690140819308,316.991319375605,309.228171935461,301.403910592094,293.521827159604,285.585298195137,277.597790570791,269.562867675763,261.484196340796,253.365554590661,245.210840346713,237.024081220996,228.80944556666,220.571254977428,212.313998462631,204.042348565341,195.761179741111,187.475589376145,179.190921899391,170.912796537048,162.647139375554,154.400220547398,146.178697542619,137.989665890677,129.840718770831,121.740017519623,113.69637554822,105.719358913005,97.8194077782029,90.0079843871979,82.2977551009253,74.7028168534711,67.2389824812074,59.9241455798869,52.778755183236,45.8264460767346,39.0948965924609,32.6170315819272,26.4327739711797,20.5917208313817,15.157501878118,10.215539235142,5.88883105838321,2.37819553529198,0.138663829740387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",482.514565017225,477.140739890826,471.641447359453,466.018918838411,460.275393543121,454.413122568356,448.434372640604,442.341429583791,436.13660153557,429.822221948832,423.400652410901,416.87428531102,410.245546385281,403.516897166958,396.690837369375,389.769907227909,382.756689827479,375.653813442005,368.463953912699,361.189837092835,353.834241387755,346.400000420382,338.890005854465,331.307210410184,323.654631109728,315.935352794007,308.152531955937,300.309400940808,292.409272570261,284.455545253526,276.451708657958,268.401350020899,260.308161196669,252.175946546487,244.008631795797,235.81027400336,227.585072810314,219.337383166052,211.071729762439,202.792823449916,194.505579960382,186.215141324748,177.926900450875,169.646529424379,161.380012215968,153.133682631944,144.914268539252,136.728943646591,128.585388447813,120.491862359717,112.457289651947,104.491362527621,96.6046657522702,88.8088286702706,81.1167124851754,73.5426436184475,66.102708297935,58.8151301003701,51.7007624426636,44.7837446453202,38.0923982666718,31.6604902501573,25.5290835111866,19.7493873324319,14.3874513717705,9.53265694408717,5.31542810097067,1.95458362118857,0.00995367631457471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",482.174555474765,476.768183748351,471.23670210549,465.582360046848,459.807414328518,453.9141331139,447.904799792812,441.781716508816,435.547207432681,429.203621817269,422.753336866892,416.198760452316,409.542333701055,402.78653349142,395.933874877922,388.98691347505,381.948247826264,374.820521785075,367.606426935547,360.3087050803,352.930150825249,345.47361429182,337.942003989407,330.338289883255,322.665506695981,314.926757484595,307.125217539192,299.264138654694,291.346853833121,283.376782481143,275.357436176234,267.292425084918,259.185465128622,251.040386006965,242.861140205321,234.651813133845,226.416634569514,218.159991602089,209.886443320378,201.600737518267,193.30782975265,185.012905150041,176.721403438619,168.43904778194,160.171878115307,151.926289843399,143.709078958689,135.527494898572,127.389302795015,119.302857211823,111.2771900516,103.322116105778,95.4483608036728,87.6677162224099,79.9932335531348,72.4394633054545,65.0227591036632,57.7616678846829,50.6774402275269,43.7947123200705,37.1424412755675,30.7552295581043,24.6752772804681,18.9554136370305,13.664144631496,8.89493261651382,4.78605893919671,1.57650322996123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",481.850146430839,476.41277056413,470.850626769533,465.165981882268,459.361109465396,453.438294032029,447.399834929048,441.248049924048,434.985278534118,428.61388513235,422.136261865716,415.554831415997,408.872049633932,402.09040807551,395.212436468451,388.240705136352,381.177827407734,374.026462037318,366.789315667265,359.469145356913,352.068761210673,344.591029135331,337.038873759987,329.415281554392,321.723304184467,313.966062147533,306.146748734155,298.268634368798,290.335071387715,282.34949931989,274.315450745582,266.236557817399,258.116559541088,249.959309927817,241.768787147111,233.549103830363,225.304518699768,217.039449727503,208.758489066295,200.466420036625,192.168236509761,183.869165092111,175.574690598429,167.290585403613,159.022943391039,150.778219377649,142.563275102953,134.385433135728,126.252540399149,118.173043471615,110.156078428873,102.211578814498,94.3504064521082,86.5845113828989,78.9271294425711,71.3930292280255,63.9988250136267,56.7633795234837,49.708332050566,42.8588063709639,36.2443853193055,29.9004973381888,23.870472761582,18.2087623811039,12.9863563517148,8.30090936006567,4.29899707490662,1.24226041450601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",481.541852820069,476.075020996174,470.483747324949,464.770315207402,458.937014263214,452.986144620802,446.920020863346,440.740975673233,434.451363214166,428.053562287434,421.54997929654,414.943051052384,408.235247449651,401.429074043775,394.527074556975,387.531833341246,380.445977825961,373.272180977811,366.013163801247,358.671697908346,351.250608188234,343.752775607733,336.181140176982,328.538704116293,320.828535263617,313.05377076577,305.217621101042,297.323374486167,289.374401727002,281.374161579744,273.326206698457,265.234190255197,257.101873331549,248.933133195243,240.731972593268,232.502530214051,224.249092496729,215.97610699618,207.688197549556,199.390181535187,191.087089569939,182.784188058988,174.487005096061,166.201360317037,157.933399441474,149.689634403331,141.476990185169,133.302859744745,125.175168780785,117.102452556363,109.093947627718,101.159702177816,93.3107098237066,85.5590734010917,77.9182075570437,70.4030923683493,63.0305952521389,55.8198861771589,48.7929834446267,41.9754874747909,35.3975947333389,29.0955469567459,23.1137932159516,17.5084009265037,12.352862230562,7.74912177495335,3.85248597060146,0.950173400913371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",481.250166551286,475.755432331789,470.136566048907,464.395866883204,458.535639744459,452.558199626931,446.465875615263,440.261014584156,433.945984631699,427.523178283424,420.995015501811,414.363946533951,407.632454628456,400.803058651456,393.87831563056,386.860823255106,379.753222360718,372.558199426325,365.278489112154,357.916876868074,350.4762016428,342.959358726084,335.369302758109,327.709050942839,319.981686505273,312.190362436341,304.33830557376,296.428821072592,288.46529732572,280.45121140207,272.390135079505,264.285741560009,256.141812967533,247.96224874402,239.751075077152,231.512455515009,223.250702948708,214.970293175391,206.675880291789,198.372314214665,190.064660680881,181.758224149286,173.458574112675,165.171575435516,156.90342346812,148.660684859087,140.450345206715,132.279864972549,124.157245448904,116.091107058623,108.090782915534,100.166431455146,92.3291731578643,84.5912580850405,76.9662733721876,69.4694033602929,62.1177603355719,54.9308119873434,47.9309446383293,41.1442226998226,34.601441839008,28.3396411026555,22.4043719992424,16.8533062993801,11.762444577282,7.23810193594462,3.44474335697414,0.698602173674196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
