"","lat","1","2","3","4","5","6","7","8","9","10","11","12"
"12",62.5,20.1170032902768,18.8789952428717,18.3352816230372,18.9278294412713,21.9369399924027,26.9422937694349,31.6352098866513,33.7237735547517,32.5545182479055,28.8916783081858,25.2375344226235,22.2381870872096
"13",60,20.5673360612657,19.241017320421,18.6886766645643,19.3515250735813,22.3397136688232,27.2829754299588,32.0255720774333,34.2767548455132,33.0880466885037,29.4954982333713,25.8321660359701,22.7779405381944
"14",57.5,21.3264545684165,19.9940569451515,19.4881647799877,20.1823147307051,23.0361108982817,27.7119373159206,32.3293558891783,34.6308612417667,33.7126835762186,30.3551009969508,26.6910698261667,23.5869672247704
"15",55,22.1545199942082,20.8431061480908,20.4238794002127,21.2228010461686,24.0423465485268,28.5259985010675,32.9850210230401,35.1588762973217,34.4353696944866,31.2791420956875,27.6331354100653,24.4699917245418
"16",52.5,23.5030574798584,22.1992705154419,21.7653703308105,22.5590102005005,25.3110601043701,29.6580624389648,33.8330127716064,35.8896751403809,35.3372846221924,32.3583936691284,28.82609790802,25.7654081726074
"17",50,24.8934259934859,23.578531924161,23.1210293162953,23.8826256838712,26.6098451787775,30.8320130088113,34.6775609103116,36.6428255254572,36.2343777743253,33.4764438975941,30.0669459256259,27.1226580879905
"18",47.5,26.1922719185812,24.8814875954076,24.4526078742847,25.2380689989056,27.8906834251002,31.8936025050648,35.4246188046639,37.2258566471568,37.0077999181915,34.5179098363508,31.2747800057394,28.3970504225346
"19",45,27.6218988554818,26.344996043614,25.9285253456661,26.7036374637059,29.2052268641336,32.9197730677468,36.13392162323,37.7861321994237,37.7253847803388,35.5160728182111,32.4719634737287,29.7453674929483
"20",42.5,29.0095594579523,27.7993469585072,27.4356658241966,28.1807930339466,30.4341400146484,33.790388731523,36.6964189702814,38.2446875138716,38.3573251897638,36.4585919466886,33.6486332633279,31.0472538341175
"21",40,30.2310581510029,29.0849014161125,28.7575927007766,29.4879180968754,31.6848044925266,34.8469214969211,37.5168611435663,38.9897987729027,39.1566581120567,37.474902258979,34.7555812048534,32.1997053963797
"22",37.5,31.4734054380848,30.4312523872622,30.1730867816556,30.8851338971046,32.9240603600779,35.7475888344549,38.161990011892,39.5438207195651,39.751763743739,38.3229745434177,35.8107113992014,33.3392445348924
"23",35,32.7534990310669,31.7600764361295,31.5341541694872,32.2000972574407,34.0133716698849,36.5344571489276,38.7453309839422,40.0819554762407,40.3518536885579,39.1695223721591,36.9201934120872,34.5598462422689
"24",32.5,33.9777499276239,33.0332821253184,32.8099034799112,33.4340741441057,35.0920740333763,37.3889633642661,39.4059701352506,40.6299019375363,40.9145653183396,39.9584129436596,37.9700162217424,35.7271181055017
"25",30,35.0577721357346,34.1158045053482,33.8981168985367,34.5119548082352,36.0261888027191,38.1288858413696,40.0016948699951,41.1154434204102,41.4149627685547,40.6733190536499,38.9246737003326,36.7923814296722
"26",27.5,35.9058584519375,34.9778428018829,34.7333119003861,35.2477851679296,36.5595709247354,38.4906210722747,40.2695247508861,41.3190254870756,41.6313674832568,41.0412918844341,39.5313230914834,37.5659491927535
"27",25,36.7377707958221,35.8217190265656,35.5393421649933,35.9051349401474,36.9396330833435,38.6487550258637,40.3247484207153,41.3560439586639,41.7338916778564,41.3161734580994,40.0491403102875,38.29876704216
"28",22.5,37.5264642032576,36.6437387348693,36.3310796478648,36.5735414293077,37.3482699924045,38.7316458902241,40.2479110058443,41.2742317576467,41.7483135741434,41.5055960196036,40.4724723439158,38.9545142562301
"29",20,38.2886377811432,37.4486310482025,37.1469569683075,37.3376298427582,37.9217969417572,38.9495642185211,40.2181730270386,41.2104744434357,41.770575761795,41.7077596664429,40.9129423141479,39.6052577018738
"30",17.5,39.1099851533964,38.3517044364632,38.0991721215186,38.2715003769119,38.726415559843,39.4567858708369,40.387905913514,41.2266766436688,41.8246629888361,41.929365480101,41.3679578706816,40.2858532001446
"31",15,40.067649238988,39.4205369447407,39.2233193046168,39.3738534826981,39.7184390519795,40.2172291404323,40.837490583721,41.4638277354993,42.0467464547408,42.275075962669,41.9243699625919,41.0679466849879
"32",12.5,40.9232429705168,40.370427282233,40.2303387491327,40.3907061627037,40.6631110341925,40.997396569503,41.4199142957989,41.8974969261571,42.4329089616474,42.6989425358019,42.4568597893966,41.7636808596159
"33",10,41.5984983444214,41.1456261183086,41.0911702607807,41.3007096240395,41.547610684445,41.7738946613513,42.0516294680144,42.3734270396985,42.7615663126895,43.026951538889,42.860116155524,42.2960679907548
"34",7.5,42.0833859761556,41.6948402404785,41.6726849365234,41.8887693277995,42.0846105448405,42.1999641418457,42.3445424906413,42.5006931050618,42.7276288859049,42.986001180013,42.9398338317871,42.5996045430501
"35",5,42.4837786356608,42.207413620419,42.2244576878018,42.4372625350952,42.5715584225125,42.5807288487752,42.5936296780904,42.5930105315314,42.6458413865831,42.814960638682,42.8446578979492,42.7430705494351
"36",2.5,42.6165420214335,42.5368484920926,42.5964369773865,42.7606649928623,42.7707113689846,42.6696967018975,42.6134744750129,42.4742483033074,42.3514853583442,42.4321659406026,42.4957363870409,42.5845285521613
"37",0,42.5338061564677,42.7432386037466,42.835382255348,42.8604202270508,42.7071492478654,42.4579554892875,42.2653873546703,41.9534170820906,41.7411255707612,41.8215338732745,41.9922860119794,42.2212465131605
"38",-2.5,42.8187042958028,43.1558075982171,43.3272705078125,43.410280485411,43.2340738966658,42.8653674770046,42.4248362876274,41.9550214715906,41.7180934081206,41.8433465699892,42.1361630413983,42.4488813039419
"39",-5,42.8467481974009,43.2451021864608,43.4993310876795,43.6529747215477,43.505994642103,43.0711424028551,42.460844091467,41.8666953525028,41.6146549534153,41.7541686908619,42.1186309505153,42.5031247010102
"40",-7.5,42.7189067118877,43.1582724597003,43.5287242580104,43.7001368032919,43.5174805409199,42.9576725830903,42.19105746295,41.5479125976562,41.3078504510828,41.4641201431687,41.8957104038548,42.3903285877125
"41",-10,42.5876726202063,43.0393684490307,43.5219910595868,43.6952933234137,43.4300185538627,42.6733475246945,41.7384401269861,41.0413748251425,40.8170412424448,41.0232678490716,41.5522496506974,42.2084834124591
"42",-12.5,42.321125080711,42.8329874339857,43.3791577690526,43.5270040913632,43.0965785980225,42.1264812569869,41.0547186700921,40.2980388842131,40.0614292747096,40.3156682566593,40.9447413996646,41.74654318157
"43",-15,42.009753784576,42.675767130666,43.2315086265663,43.2856841644683,42.6569887631899,41.5367498521681,40.3709576594365,39.5678758001947,39.3044051133193,39.5863698488706,40.2923468057211,41.1967187856699
"44",-17.5,41.7190936161922,42.5828676957351,43.0916402278802,42.9546970954308,42.1152933071821,40.8569202423096,39.6347203376966,38.8260836968055,38.5636763939491,38.8834224603115,39.6552404746031,40.6613549941625
"45",-20,41.4729586251174,42.4685658322105,42.9126427565949,42.5919299065312,41.5785413331623,40.1912820067587,38.918670364573,38.1061127095283,37.8479044467588,38.2101349166677,39.0579863922505,40.2025701788407
"46",-22.5,41.2760543823242,42.3199752525047,42.6594185063868,42.1591553864656,40.9851904975043,39.484166274836,38.1721991079825,37.3375231424967,37.0758067472481,37.4988349396505,38.4765084349079,39.8210563659668
"47",-25,41.1043605804443,42.1453500747681,42.3693906784058,41.6860140800476,40.3438798427582,38.722269487381,37.3725977897644,36.528932929039,36.2847061395645,36.7821606636047,37.9311928987503,39.5130650520325
"48",-27.5,40.7685785526183,41.8334864174447,41.9864639654392,41.1517333053961,39.6550296225199,37.9232581534037,36.5225165297345,35.656708438222,35.4322804009042,35.9975636877665,37.3001668976574,39.0649849961444
"49",-30,40.3438628323107,41.493357600936,41.6055313937635,40.6151425005442,38.9317423809006,37.0710530108716,35.5836288038507,34.669171115002,34.4525199338614,35.0839606825128,36.5164967962058,38.454604872738
"50",-32.5,39.8354980284909,41.0710685913821,41.1536594069148,40.0083427888801,38.1210360239787,36.109382077872,34.5245060288762,33.5522311337023,33.3177410033812,33.9861590833549,35.5601178594382,37.7344632895596
"51",-35,39.300275182724,40.6201030254364,40.6357119083405,39.324356842041,37.2828485965729,35.1792378902435,33.5259787797928,32.5126553535461,32.2411460638046,32.8682238101959,34.543407201767,36.9760234355927
"52",-37.5,38.507865416698,39.9351745507656,39.9033558674348,38.4385888515375,36.2495100070269,34.0527849686451,32.3206583658854,31.2565011733618,30.9569579148904,31.5727300399389,33.3156261933156,35.9570381457989
"53",-40,37.5870608559138,39.1167984008789,38.9944527058662,37.3762400663352,35.0862707307067,32.8243782671192,31.0577564722375,29.9766883608661,29.6528863061832,30.2367356940161,32.0185958524294,34.8133108887491
"54",-42.5,36.5846334934235,38.2072963237762,37.991296005249,36.2482800960541,33.8777334213257,31.5725916862488,29.8106223583221,28.7471159934998,28.4097638368607,28.9254623889923,30.7101095676422,33.6224279403687
"55",-45,35.5841657161713,37.2677603244781,36.9578478813171,35.1212559223175,32.7034801721573,30.3930724859238,28.6586894989014,27.6049890041351,27.2174735307693,27.6235496520996,29.3821296691895,32.4355623006821
"56",-47.5,34.5145719986928,36.2689798089522,35.8285040553612,33.8460736335078,31.3596555492546,29.02847461459,27.2837274285811,26.2083996881413,25.7770639733423,26.1323937524723,27.9030434572244,31.1236540637439
"57",-50,33.500468628316,35.2764919619017,34.6672899270359,32.5120218011397,29.9860955491851,27.6859583070007,25.9686308993569,24.878191597854,24.4117432364935,24.7477501012102,26.5338424972341,29.9072472053238
"58",-52.5,32.5858808492685,34.3943354619014,33.6135569981166,31.2664710948994,28.6690215569038,26.3789560144598,24.7091542033406,23.6679002836153,23.2383466448103,23.5747001945198,25.3229719880339,28.8052822707535
"59",-55,31.7229053020477,33.563792848587,32.6411682367325,30.1048496484756,27.433612036705,25.1600342035294,23.5133985996246,22.4736399888992,22.0455701351166,22.4079386234283,24.1969606876373,27.8029181957245
"60",-57.5,30.9698542413257,32.8493089902969,31.7987152508327,29.0956313042414,26.3791002546038,24.1556406021118,22.5767076810201,21.5675814492362,21.1202574911572,21.4387165932428,23.2023309753055,26.9049430801755
"61",-60,30.3384621039681,32.2553575557211,31.0904965193375,28.2355551305025,25.4696085971335,23.2959098608597,21.7933941716733,20.8324915637141,20.3851811574853,20.6412564153257,22.3559623386549,26.1325758436452
"62",-62.5,29.8399084191573,31.7981994428133,30.5385761863307,27.4924177069413,24.6176120557283,22.4356442300897,20.9749936756335,20.0559890947844,19.6194508401971,19.8266261050576,21.6000507957057,25.5006518313759
"63",-65,29.6326582619313,31.4547055062283,30.0366873580418,26.7949272755826,23.8168727789032,21.6139723959934,20.1616336522477,19.2466976294357,18.8121807226974,19.0312126031083,21.0253448914946,25.205959384361
"64",-67.5,29.1727995311513,31.0273546892054,29.5180770930122,26.2115223547992,23.2865837321562,21.1965494436376,19.8202858251684,18.9344943831949,18.4792881572948,18.6259347971748,20.5465404566597,24.8231530189514
"65",-70,29.1871226174491,30.8730058329446,29.1045229775565,25.745087827955,22.8809941496168,20.8754458086831,19.5233276912144,18.6122089794704,18.08281149183,18.1246097428458,20.1257628372737,24.7043179784502
"66",-72.5,29.5126201629639,31.0052333407932,28.9103242238363,25.4047764248318,22.6050285339355,20.6763429429796,19.3253711700439,18.3936299006144,17.8284696155124,17.7910727606879,19.954290093316,24.8275150299072
"67",-75,30.1527641736544,31.3126759162316,28.6175372783954,24.7972700412457,22.013917189378,20.0922491367047,18.6862677794236,17.6965025755075,17.0708415324871,17.0581884017357,19.660868204557,25.296224960914
"68",-77.5,31.2275177001953,31.8400225321452,28.3088413238525,24.0080893198649,21.1986059824626,19.282967376709,17.8074651082357,16.7456606547038,16.0511398951213,16.0781525293986,19.5089511871338,26.2621172587077
"69",-80,32.8065643310547,33.0046272277832,28.6698589324951,23.6727228164673,20.1773672103882,17.6693420410156,15.7406206130981,14.5010366439819,13.773708820343,14.2924771308899,19.5648460388184,28.4649152755737
"70",-82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",-87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",-90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
