"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",NA
"11",27.0507373809814
"12",26.0363517888387
"13",25.5052702204386
"14",25.1108476893107
"15",24.8530841954549
"16",24.5953207015991
"17",24.4436644193861
"18",24.2920081371731
"19",24.1862385778578
"20",24.1263557414403
"21",24.0664729050228
"22",24.1440674561413
"23",24.2216620072598
"24",24.3650495071563
"25",24.5742299558308
"26",24.7834104045054
"27",24.9155670733596
"28",25.0477237422138
"29",25.20673241923
"30",25.3925931044083
"31",25.5784537895866
"32",25.8287392019979
"33",26.0790246144092
"34",26.3632090968178
"35",26.6812926492237
"36",26.9993762016296
"37",27.378478921915
"38",27.7575816422004
"39",28.167256747573
"40",28.6075042380327
"41",29.0477517284924
"42",29.5627626781222
"43",30.077773627752
"44",30.6007495986963
"45",31.131690590955
"46",31.6626315832138
"47",32.1236080598831
"48",32.5845845365524
"49",33.0415906857841
"50",33.494626507578
"51",33.947662329372
"52",34.3613023075103
"53",34.7749422856486
"54",35.1542925855441
"55",35.499353207197
"56",35.8444138288498
"57",36.0762886016915
"58",36.3081633745332
"59",36.5353163983448
"60",36.7544062281229
"61",36.973496057901
"62",37.1495177110643
"63",37.3255393642276
"64",37.4913106955552
"65",37.6468317050469
"66",37.8023527145386
"67",37.9114248944506
"68",38.0204970743627
"69",38.1301387550198
"70",38.2403499364219
"71",38.3505611178241
"72",38.4379138214795
"73",38.5252665251348
"74",38.6003771908633
"75",38.7181614566159
"76",38.8649032394607
"77",38.9660945331732
"78",39.0672858268857
"79",39.1526477054037
"80",39.222180168727
"81",39.2917126320504
"82",39.3103630169018
"83",39.3290134017532
"84",39.3413104186187
"85",39.3472540674983
"86",39.3531977163779
"87",39.2900591772956
"88",39.2269206382133
"89",39.1311221251616
"90",39.0026636381407
"91",38.8742051511197
"92",38.8631854839153
"93",38.9050541714505
"94",38.8899265183343
"95",38.8178025245666
"96",38.7863540649414
"97",38.8284345703125
"98",38.8705150756836
"99",38.8694818850065
"100",38.8253349982814
"101",38.8427630976627
"102",38.7282406054045
"103",38.6137181131463
"104",38.4654706051475
"105",38.283498081408
"106",38.1015255576686
"107",37.9352356843564
"108",37.7689458110442
"109",37.6303959752368
"110",37.5195861769342
"111",37.4825873374939
"112",37.4635590176523
"113",37.4445306978108
"114",37.4350923356892
"115",37.4352439312876
"116",37.435395526886
"117",37.40329752769
"118",37.371199528494
"119",37.3174619739438
"120",37.2420848640395
"121",37.1667077541351
"122",36.938664525264
"123",36.7106212963929
"124",36.4584764554011
"125",36.1822300022884
"126",35.9059835491758
"127",35.6070522330723
"128",35.3081209169688
"129",35.0109849366297
"130",34.721919466713
"131",34.4800751095726
"132",34.1069635505181
"133",33.7338519914636
"134",33.410502463378
"135",33.1369149662613
"136",32.8633274691446
"137",32.5126046411376
"138",32.1618818131306
"139",31.7985902165074
"140",31.4227298512679
"141",31.0468694860285
"142",30.5959573544589
"143",30.1450452228893
"144",29.7092762827772
"145",29.2886505341225
"146",28.8680247854679
"147",28.5461013631618
"148",28.2241779408557
"149",27.9652498449953
"150",27.7693170755806
"151",27.5733843061659
"152",27.3738518390321
"153",27.1743193718983
"154",27.020386248655
"155",26.9120524693021
"156",26.8037186899493
"157",26.6720720117256
"158",26.5404253335019
"159",26.4245667731244
"160",26.3244963305929
"161",26.2244258880615
"162",25.9598514811198
"163",25.6952770741781
"164",25.4217170352028
"165",25.1391713641939
"166",24.856625693185
"167",24.8376917157854
"168",24.8187577383859
"169",24.668936455422
"170",24.3882278668938
"171",24.1075192783656
"172",23.943852075663
"173",23.7801848729603
"174",23.6535293560501
"175",23.5638855249324
"176",23.4742416938146
"177",23.4299660603205
"178",23.3856904268264
"179",23.380051835378
"180",23.4130502859751
"181",23.4460487365723
